id,line,text,labels
757964238,5,"The Hammond case is viewed by many in the West, and indeed across the nation, as a manifest miscarriage of justice akin to double jeopardy. take our poll - story continues below Whom do you consider to be the most corrupt Democrat Politician? Whom do you consider to be the most corrupt Democrat Politician?","Loaded_Language,Repetition"
757964238,8,"Name This field is for validation purposes and should be left unchanged. Completing this poll grants you access to Freedom Outpost updates free of charge. You may opt out at anytime. You also agree to this site's Privacy Policy and Terms of Use. As long as Dwight and Steven Hammond remain in jail for what is obviously a gross miscarriage of justice, this matter remains a blight on the federal regulatory agencies and the criminal justice system. Rural communities of the West are greatly appreciative of the efforts of the Trump administration to restore the economies of these communities. We respectfully ask President Trump to pardon Dwight and Steven Hammond.","Loaded_Language,Repetition"
757964238,9,"I completely agree with that assessment and fully support President Trump pardoning these men. They are the furthest thing from terrorists. They are hard-working, family ranchers who simply were doing their job.","Appeal_to_Authority,Exaggeration-Minimisation,Name_Calling-Labeling"
758386255,5,"In his recent document, ostensibly on holiness, “Gaudete et Exultate,” the pope attacked the religious desire for silence and solitude, to be alone with God in prayer, seeking unity with Him, saying in essence that the Christian life is inherently about social activism, about material, worldly ends. To these foundations of the contemplative life – indeed of any form of religious life in the Church – Francis set up another of his false dichotomies, contemplation in opposition to serving others, giving a Jesuit maxim as an imperative for all Catholics: “We are called to be contemplatives even in the midst of action, and to grow in holiness by responsibly and generously carrying out our proper mission.”","Exaggeration-Minimisation,Loaded_Language"
758386255,7,"In 2016, I wrote that Francis’ Apostolic Constitution, “Vultum dei quaerere” was in some respects the most damaging object of the wrecking-ball pontificate to date. Unfortunately, it was about a subject that the world, and therefore the modern Church, cares so little about that hardly anyone noticed. Aimed specifically at female contemplative religious, the document threatened that in a year or so another would be forthcoming laying out precisely what would now be required of nuns to continue in their vocations.","Exaggeration-Minimisation,Loaded_Language"
758386255,13,"It is not an insignificant quirk of modern history, and one that tells us much about the nature of the current pontificate, that houses of contemplatives are always attacked by secularist regimes, from Henry VIII to the Soviet Union.",Guilt_by_Association
758386255,18,"Pope Francis, in the wake of the teaching of Pope Pius XII and reaffirmed by Ecumenical Vatican Council II, intended to present in Vultum Dei quaerere the intense and fruitful path taken by the Church in the last decades, in the light of the teachings of the same Council and considering the changed socio-cultural conditions.",Repetition
758386255,20,Here’s my translation:,Straw_Man
758386255,21,“The Church’s ‘path’ of the last 50 years has been ‘fruitful’. How do you know? Because we’re telling you it has.”,Repetition
758386255,22,"In other words, there have been absolutely no problems whatever with the direction taken either by the Church or by the religious life since Vatican II. Everything that has happened has been in complete and perfect continuity between the Before Church and the After Church; there has been no rupture or break with the past. All changes undertaken by religious houses were perfectly legitimate and good - “fruitful” if, perhaps, a bit “intense” – and have been made in “light of the teachings” of Vatican II and “changed socio-cultural conditions.” There is, therefore, no legitimate reason whatever for any religious house to attempt to “turn back the clock” to the pre-Vatican II norms or styles of religious life. Anyone attempting to do this are Bad Nuns [insert string of incomprehensible papal insults here.]","Exaggeration-Minimisation,False_Dilemma-No_Choice,Name_Calling-Labeling,Repetition"
758386255,24,"Of course, this kind of bold proclamation is very much in keeping with the habit of this pontificate to simply claim there are no problems and become gravely offended and outraged when the contrary is pointed out. It’s your fault if you find contradictions, not theirs; they’ve said there are no contradictions, therefore there aren’t any. After all, this is the papacy where 2 + 2 = 5 if the pope says it does.",Loaded_Language
758386255,25,"The irony, of course, is built in, since this document is intended as a legal chopping block for the dissolution of any house of contemplative nuns that is judged to be hovering on the edge of extinction or is for some other reason in need of the chop. Why would the Vatican need a document giving extensive norms for the closure of monasteries that have too few nuns or do not follow their originally intended charisms if everything about the religious life since Vatican II has been hunky dory?",Loaded_Language
758386255,26,"Let’s remember that this comes from the Congregation for Religious of Braz de’Aviz and Jose Rodriguez Carballo. This is the Cardinal Braz de’Aviz[2] who wasted no time in orienting himself in the New Paradigm when, close on the heels of the Conclave he slammed the attempt by his predecessor – and by extension Pope Benedict – to reign in the notorious Leadership Conference of Women Religious in the US. He complained that he had been shut out of the process under Cardinal Rode, and later made a large and public point of appeasing and mollifying the most outspokenly heretical and politicised organisation of female religious in the world. Apparently the total statistical collapse of the religious life following Vatican II[3] had nothing to do with the massive systemic changes to the forms of that life – always claimed to be “mandated” by “the Council”.",Exaggeration-Minimisation
758386255,27,And of course we are talking about the priorities of a pope who has said that seeing a “restorationist” community enjoying a large number of vocations makes him “worry.” Apparently this worry was serious enough to move him to torpedo one of the most flourishing communities in the modern Church; the gaunt spectre of the Franciscan Friars and Sisters of the Immaculate haunts this document.,"Exaggeration-Minimisation,Loaded_Language"
758386255,28,Autonomy vs. Independence,Repetition
758386255,29,"One of the talking points the media have latched onto is the whole business of “autonomy” of monasteries. Many of the headlines crowed: “Vatican confirms nuns’ autonomy,” or similar. But that word does not mean what they think it means. In fact, the word “autonomy” is the key to understanding this whole thing. It appears in the document 16 times and “autonomous” 30 times.",Repetition
758386255,30,"In fact, “autonomy” is held up as the single most important criterion for determining a monastery’s viability. This emphasis is repeated so often one might almost think there is a concern in Rome that the “fruitful” post-conciliar monastic life is in danger of fizzling out… for… some reason…",Repetition
758386255,31,"Monastery sui juris refers to the religious house of a female monastic community that, having the requisites for real autonomy of life, was legitimately erected by the Holy See and enjoys juridical autonomy under the law.",Repetition
758386255,32,"18 In order to obtain juridical autonomy for a monastery of nuns, it must presuppose a real autonomy of life, that is, the ability to manage the life of the monastery in all its dimensions (vocational, formative, governmental, relational, liturgical, economic ...). In this case, an autonomous monastery is alive and vital.",Repetition
758386255,33,"43 Autonomy of life, a constant prerequisite for maintaining juridical autonomy, must be constantly verified by the Federal President who, when in her judgment a monastery lacks autonomy of life, must inform the Holy See in view of the nomination of an ad hoc commission.",Repetition
758386255,34,"67 Affiliation [with another monastery, appointed by the Vatican] can be an opportunity for recovery and rebirth when autonomy of life is partially compromised. If the situation of incapacity is irreversible, the solution, as painful as it is necessary, is the suppression of the monastery.",Repetition
758386255,35,"no longer possesses a real autonomy of life , it is the responsibility of the Federation President to report the matter to the Holy See. When an autonomous monastery , it is the responsibility ofto the Holy See.",Repetition
758386255,36,"At the same time, this document is redefining the term “autonomous” to exclude independence. What got no mention in the brief press interest was the document’s insistence that all monasteries of nuns must belong to a federation and while monasteries must demonstrate “autonomy” they will be granted little in the way of powers of self-governance.",Repetition
758386255,40,"And given that autonomy is being held up as the sole criterion for viability of a monastery, it seems the Holy See is not interested in asking whether it is actually faithful to the charism, or even to the Catholic Faith, a question that has burned brightly for serious Catholics for some time. The word “fidelity” appears in the document four times, which may give an idea of how much interest the Vatican has in this issue.",Repetition
758386255,41,Funny you should mention autonomy: Bioethics and the dissolution of “unviable” monasteries,Repetition
758386255,42,"It’s funny that the buzzword of the day in Rome should be “autonomy”. As we shall see, the document is what I’ve called above a “chopping block”. Vultum dei quaerere made it clear that this juridical document would provide a set of legal criteria by which a monastery can be considered viable, religious life worthy of life, so to speak, and that those considered to have failed the test would be closed.",Repetition
758386255,46,"This is the world, the language, of Bioethics, applied utilitarianism, also called “Principlism” after its three bioethical criteria of “justice, beneficence[6] and autonomy” – it is a patient’s ability to demonstrate his “autonomy” or “quality of life,[7]” either currently or potentially, that decides his fate. This set of criteria is being applied in medical institutions across the western world now, a “new paradigm” of ethics replacing traditional “Hippocratic” or “Natural Law” medical ethics.",Repetition
758386255,47,"Under this system the onus, effectively, is on the patient to prove according to the new criteria that he is worthy of receiving medical treatment – of continuing to live. Medical treatment (which legally includes food and water) can be withdrawn from patients who fail to demonstrate that they will recover sufficiently to return to an autonomous lifestyle.",Repetition
758386255,49,"The result has been a quiet reign of terror in which elderly and disabled people have started carrying cards stating in legalese that they do not want to be killed by their doctors. In one case a man with ALS took the NHS to court in an ultimately unsuccessful attempt to preemptively preclude his medical murder when his illness left him incapacitated. The system, in other words, is stacked against the patient, in favour of the government that holds all the cards.",Loaded_Language
758386255,50,"Keep these facts in mind as we read through the rest of the document. I think we can find an almost perfect analogy by replacing the term “patient” with “monastery.” Think about how one would apply concepts like “autonomy,” “viability,” “incapacity,” “quality of life” and “equitable distribution of scarce resources” to this context.",Repetition
758386255,51,"When the language of utilitarianism appears in Vatican documents as guiding criteria for the contemplative religious life, one has to wonder at what point has the entire project gone so disastrously off the rails.",Loaded_Language
758386255,54,The document makes it inarguable that the federation’s main role will be to establish and monitor for conformity to a particular programme – the “intense and fruitful path” of the Church since 1965 – both within the various orders and between them:,Repetition
758386255,58,"Conference of monasteries means a structure of communion among autonomous monasteries, belonging to diverse Institutes and present in the same region... in particular geographical or linguistic contexts.",Repetition
758386255,94,"It seems there are two themes running through the document: to establish a certain value of “autonomy” as the indispensable criterion for viability, while at the same time asserting top-down oversight and control over who gets to make this determination. In short, a monastery must be autonomous, but heaven help the community that asserts its independence.",Repetition
758386255,95,Articles 54-64 offer an interim measure in the case of “incapacity” that is really just more of the second thing. Once a lack of autonomy has been established…,Repetition
758386255,97,"55 Affiliation is configured as a juridical support that must assess whether the inability to manage the life of the autonomous monastery in all its dimensions is only temporary or is irreversible, helping the community of the affiliated monastery to overcome difficulties or to put in place what is necessary to bring about the suppression of this monastery.",Repetition
758386255,100,"It’s starting to be clear that the federation is going to be little more than the Big Brother hit-squad of the Congregation for Religious. It’s worth remembering what happened in the case of a German men’s monastery in which the superior tried to return the community to pre-Vatican II practices. Mariawald Trappist monastery – 900 years old – was finally dissolved, affiliated to death.",Name_Calling-Labeling
758386255,101,"Its superior had made the fatal error of openly declaring – in 2008, after the publication of Summorum Pontificum – that the monastery’s problems all began when it adopted the new liturgical rites and implemented the trends of all religious after Vatican II, and that clearly the solution was to go back to pre-conciliar ways. Mariawald was consequently affiliated, in the manner this document describes, with a liberal house in the Netherlands whose superior, unsurprisingly, discovered that the house was hopelessly divided and could not be saved.",Loaded_Language
758386255,102,What would make forced affiliation a truly devastating weapon against conservative or traditional communities is the proviso that an affiliated monastery may not form its own novices:,Loaded_Language
758386255,112,"[5] I’d love to hear from some monastic superior who had the nerve to tell Rome, “Actually, given that all our neighbours in religion are raging neo-modernist heretics, if not schismatics, we think ‘isolation’ is a desirable thing – like quarantine during an outbreak of Bubonic Plague – and would therefore like to be dispensed from the federation requirement.” I’d pay good money to see the shade of purple the well-fed Braz de’Aviz turned.",Name_Calling-Labeling
758386255,114,"[7] Bioethicists take it as read that in order for a life to have sufficient “quality” it must demonstrate sufficient autonomy. Dependence upon the care of others is, quite literally, a capital offence.",Loaded_Language
758386255,117,[10] We’ll pass over “dynamic fidelity” in silence for now…,Repetition
758472954,1,"Beware sonic weapon attacks, US tells citizens in China",Appeal_to_Fear-Prejudice
758477392,3,"A US embassy worker in China has reported experiencing ""abnormal sensations of sounds and pressure"" amid fears of a ""sonic attack"".",Repetition
758477392,6,"US investigators are looking into whether the employee in China has been affected by a ""sonic attack"", which was one of the theories behind the still-unexplained illnesses suffered in Havana.",Repetition
758477392,9,"The state department has issued a health alert to its staff in China, which states: ""While in China, if you experience any unusual acute auditory or sensory phenomena accompanied by unusual sounds or piercing noises, do not attempt to locate their source.",Repetition
758477392,12,The embassy in Beijing said it could not link the case in China to the health issues suffered by its staff in Cuba.,Repetition
758477392,18,"The US reduced its workforce in Havana, Cuba, in 2017 after its personnel and their families reported experiencing a range of health issues.",Repetition
758477392,19,"Investigators have drawn theories including that were targeted by sonic attacks, where the symptoms included dizziness, headaches and vomiting.",Repetition
758477392,20,"The attacks can sometimes be carried out by emitting ""infrasounds"", which are low frequency noises that can affect human hearing if they are loud enough.",Repetition
758477392,21,"However, Dr Toby Heys told the New Scientist in 2017 that an infrasound attack wouldn't be ""very covert"" as a ""large array of subwoofers"" would be needed.",Repetition
758477392,22,"Image: The US recalled non-essential embassy staff from Havana, Cuba, after potential sonic attacks in 2017",Repetition
758477392,23,"The other type is an ""ultrasound"" attack, whereby a high frequency noise inaudible to human ears can be targeted easily at potential victims.",Repetition
758477392,24,"They can damage parts of the ear such as hairs that pick up sounds, but again it is reported that large equipment would be needed for such an attack.",Repetition
758477392,25,"Other theories behind the health issues in Cuba include the use of electromagnetic weapons, which can target highly-focused energy at potential victims.",Repetition
758477392,28,The US expelled 15 Cuban diplomats from the US after the alleged acoustic attacks.,Repetition
758512204,3,"Longtime Geller Report readers have been hearing about this cybersecurity breach by Muslim IT staffers for well over a year. The Democrat leadership collusion with Muslim spies is the biggest story of treason and espionage in the recent memory, and yet for month after month the media has refused to cover it.","Exaggeration-Minimisation,Name_Calling-Labeling"
758512204,4,"Instead, they’re so hellbent on destroying President Trump that they have directed all their energy to retailing Soviet fictions and titillating porn stories.",Loaded_Language
758512204,5,House investigators found the House server was being used for nefarious purposes: the alleged Muslim spies were removing information and sending it for foreign actors.,"Loaded_Language,Name_Calling-Labeling"
758512204,11,"The aides named are Imran Awan, his wife Hina Alvi, his brothers Abid and Jamal, and his friend Rao Abbas, Pakistani-born aides.",Name_Calling-Labeling
758512204,12,And the father of Muslim spy ring Imran Awan transferred a USB drive to a Pakistani senator and former head of a Pakistani intelligence agency.,"Name_Calling-Labeling,Repetition"
758512204,14,No wonder the Democrats tried to squirrel these jihad spies out of the country.,"Loaded_Language,Name_Calling-Labeling"
758512204,15,Congress must investigate and act.,Appeal_to_Fear-Prejudice
758512204,17,"After former Democratic IT aide Imran Awan allegedly threatened his stepmother not to talk to police, her email account was accessed in suspicious ways and a lawyer for one of Awan’s brothers found out she emailed the FBI on specific dates and lashed out at her: “You’re a liar, aren’t you?” Days after that, a bank account the stepmother controlled was almost completely drained through a payment to Imran’s brother, Abid Awan, bank records show — but she said she is too afraid to press criminal charges because she claims he has threatened her. The stepmother, Samina Gilani, also previously said Imran stole two laptops from her. Imran, Abid and Jamal Awan — along with Imran’s wife, Hina Alvi, and a friend — worked as IT administrators for 1 out of every 5 House Democrats and could read all their emails and files until police banned them from the network in February 2017for “numerous violations of House security policies.” Months later, none of the family is in jail, and the stepmother and other witnesses have said Imran and Abid have used their freedom to try to steer the outcome of the case since, including by threatening them not to cooperate with authorities, TheDCNF previously reported. In April 2016, the House’s Chief Administrative Officer (CAO) detected allegedly falsified purchase orders, and the Inspector General quickly expanded the scope to investigate cyber violations, finding that members of the Awan family improperly accessed congressmen’s servers and the House Democratic Caucus server thousands of times. Though House officials suspected that equipment was being stolen, the Capitol Police did not search their homes, The Daily Caller News Foundation learned, and did not ban them from the network until nearly a year later. In the meantime, evidence appears to have been compromised: In December 2016, the CAO notified congressmen that the caucus server had physically disappeared. Though Abid played a prominent role in the late-2016 IG report, he has not been arrested, with congressmen saying a criminal investigation is ongoing. In January 2017, in the days around his father’s death, Abid removed Gilani as the beneficiary of his father’s life insurance and replaced her with himself, which led to a lawsuit, TheDCNF previously reported. Abid’s attorney, Jim Bacon, used the life insurance lawsuit to force Gilani to sit for a sworn deposition Oct. 4, 2017 in which he told her to reveal what she told the FBI about the congressional criminal probe and tried to get her to find out details from investigators. In one exchange, Bacon knew that she had emailed with the FBI. BACON Q: [redacted] is your email address, isn’t it? And you send emails from that address including two emails to the FBI, didn’t you?","Doubt,Loaded_Language,Name_Calling-Labeling"
758512204,19,"Q: No, not a long time ago. March 5th, 2017. March 6th, 2017. Ma’am, you lied to me, didn’t you? You lied to me, didn’t you? You’re a liar, aren’t you?","Doubt,Name_Calling-Labeling,Repetition"
758512204,20,A: I forgot about that. It was not in my mind.,Conversation_Killer
758512204,21,BACON: Ah. I think we need to take a break before I explode. Bacon did not respond to questions from the TheDCNF about how he knew Gilani had emailed the FBI on those dates….,Loaded_Language
758756657,3,"This is an outrage, but it is common nationwide: the Daily Caller News Foundation reports that Mountain Ridge Middle School in West Virginia is “instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy.” Students are made to write out the Shahada, which states: “There is no god but Allah, and Muhammad is the messenger of Allah.”This is exactly what I warned about in my book, Stop the Islamization of America: A Practical Guide to the Resistance , in the chapter “The Mosqueing of the Public Schools.”In order to convert to Islam, one says the shahada. Saying the shahada makes you a Muslim. The shahada is what is on the black flag of jihad.","Causal_Oversimplification,Flag_Waving,Loaded_Language,Slogans"
758756657,5,"This is in West Virginia, not Baghdad. And it’s a problem not just in West Virginia – it’s a national problem.",Flag_Waving
758756657,13,"Rich Penkoski is hardly the first to protest this egregious submission to the most vicious and brutal ideology on the face of the Earth. In Volusia County, Florida, hundreds protested Islamic lessons in their “World History” text, a Common Core-approved high school history textbook.","Exaggeration-Minimisation,Loaded_Language"
758756657,14,"With an entire chapter dedicated to the virtues of Islam and not a single chapter for Christianity, the textbook had Floridians in a frenzy. And who is the biggest pusher of Common Core besides leftist progressives? The Islamic Society of North America, a Muslim Brotherhood front group, along with the Hamas-tied Council on American-Islamic Relations (CAIR). In Florida, CAIR is on the offensive (more here).",Loaded_Language
758756657,15,We have seen the increasing Islamization of the public-school curriculum. History lessons in Islam are dawah – proselytizing for Islam. Large public-school publishers have been bought by the Saudis.,Repetition
758756657,16,"In West Virginia, it gets even worse. Rich Penkoski has alerted me to the latest development in the forced Islamization of his children’s school curriculum: after the Daily Caller and Geller Report exposed what was happening, Mountain Ridge administrators and teachers began messaging parents who were sharing the story, asking them to remove their posts.","Loaded_Language,Repetition"
758756657,18,"Worse still, Penkoski is now being threatened by students who attend the school with his daughter. (And who is behind them? Unidentified “adult friends.”)",Appeal_to_Fear-Prejudice
758756657,20,"A student in the school threatened to get her adult friends to come to my home and kill me by stabbing me in the chest and ripping my organs out. They told my daughter “we are gonna get some people and kill your dad.” This student, who is known to me but whom I cannot name because she is a minor, has given students our address and is encouraging them to come to my home over this whole thing. Another student told my daughter that she and the first student and her adult friends are going to kill me and carve a satanic star in my chest and rip out my organs. They then threatened to hang my 3-year-old and 1-year-old and kidnap my 14-year-old. All this in school today because of the articles. This is not a joke and needs to be investigated. I have contacted the school’s principal, Dr. Branch, and I trust that he will take this matter seriously and deal with it appropriately.","Appeal_to_Fear-Prejudice,Loaded_Language,Repetition"
758756657,21,Is the principal acting on this? And do the police have any interest in this? Or would that be “islamofauxbic”?,Doubt
758812201,7,"The Daily Mail reported that one diplomat described being jolted awake in a Havana hotel room by a grinding, blaring cacophony. When he moved a few feet across the room, the noise stopped. When he got back into bed, the agonizing sound hit him again; as if, he told doctors, he had walked through some invisible wall cutting straight down the middle of his room. Whether they heard anything or not, the consequences have been unmistakable — symptoms ranging from nosebleeds, nausea, dizziness and severe headaches to mild brain damage and permanent hearing or memory loss. Oddly, as soon as some of the victims left Cuba, they stopped hearing noises. –SHTFPlan",Loaded_Language
759337941,1,Capitol Police “Accidentally” Gave Treasure Trove of Evidence To Muslim IT Spy's Defense Attorney,"Loaded_Language,Name_Calling-Labeling"
759337941,3,"Accidentally? Color me skeptical. The Democrats are criminal, treasonous and sleazy. They gave this jihadi unfettered access to national security secrets. He then transferred the data to Pakistan. And the most powerful Democrats continue to protect jihad-treason.","Doubt,Exaggeration-Minimisation,Loaded_Language,Name_Calling-Labeling"
759337941,4,The Democrat leadership collusion with Muslim spies is the biggest story of treason and espionage in the recent memory.,"Exaggeration-Minimisation,Name_Calling-Labeling"
759337941,5,"As the scandal widens and worsens, the media goes to extraordinary lengths not to cover it.",Exaggeration-Minimisation
759337941,11,"Hellbent to destroy President Trump, they toil in Soviet fictions and titillating porn stories.",Loaded_Language
759337941,12,House investigators found the House server was being used for nefarious purposes and the alleged Muslim spies were removing information and sending it for foreign actors.,"Loaded_Language,Name_Calling-Labeling"
759337941,14,Now we hear the father of Muslim spy ring Imran Awan transferred a USB drive to a Pakistani senator and former head of a Pakistani intelligence agency.,"Name_Calling-Labeling,Repetition"
759337941,15,"CAPITOL POLICE ACCIDENTALLY GAVE EVIDENCE TO HOUSE HACKING SUSPECT’S DEFENSE ATTORNEY By Luke Rosiak on May 24, 2018:",Name_Calling-Labeling
759337941,17,Democrats appear to want to keep the case out of court; a trial could expose their reckless IT practices,Loaded_Language
759337941,18,Capitol Police didn’t make arrests despite numerous red flags and then ‘inadvertently’ gave evidence to defense attorneys that was supposed to go to prosecutors,Doubt
759337941,20,"The Capitol Police turned over a trove of evidence in the alleged Imran Awan House cyberbreach and theft case to the defense attorneys when they were supposed to deliver it to prosecutors instead, according to court documents and a source.",Loaded_Language
759337941,22,"“The cop came to [Awan’s defense attorney] Chris Gowen’s office with a stack of papers … Then he came back and said, ‘I thought you guys were the other party.’ He was very, very angry. But Gowen made copies,” the source, who’s familiar with The Awans, told TheDCNF.",Exaggeration-Minimisation
759468687,1,Ramadan Jihad 2018 Death Toll So Far Is 218,Name_Calling-Labeling
759468687,3,"Another Ramadan is upon us, and the jihad death toll so far stands at 218 Infidels, murdered in 53 jihad attacks. Once again this year we see that Ramadan is quintessentially the month of jihad.","Causal_Oversimplification,Name_Calling-Labeling"
759468687,4,"A jihad group explained it back in 2012: “The month of Ramadan is a month of holy war and death for Allah. It is a month for fighting the enemies of Allah and God’s messenger, the Jews and their American facilitators.” Referring to a jihad attack that happened at that time, the message continued: “One of our groups aided by Allah managed to bomb a bus full of Jewish tourists, plunderers of holy lands, after careful tracking. The holy war is not confined to a particular arena and we shall fight the Jews and the Americans until they leave the land of Islam.”","Appeal_to_Fear-Prejudice,Loaded_Language,Name_Calling-Labeling"
759468687,5,"In contrast, President Trump issued a statement claiming that “Ramadan reminds us of the richness Muslims add to the religious tapestry of American life.”",Loaded_Language
759468687,11,"So which is it? Does Ramadan remind us of “the richness Muslims add to the religious tapestry of American life,” or is Ramadan “a month of calamity everywhere for nonbelievers”?",Loaded_Language
759468687,12,"Islam’s core beliefs make it clear that the latter statement is closer to the truth. During Ramadan, Muslims are exhorted to renew and deepen their devotion to Allah. Hence it is a time when they’re supposed to grow more generous and kind toward their fellow Muslims. However, the Qur’an says: “Muhammad is the Messenger of Allah, and those who are with him are severe against disbelievers, and merciful among themselves” (48:29). If the Ramadan imperative is to become more devout, the Muslim who applies himself diligently to the Ramadan observance will simultaneously become more both merciful to his fellow Muslims and more severe against the unbelievers.","Causal_Oversimplification,Loaded_Language"
759468687,13,"Murdering infidels thus doesn’t contradict the spirit of Ramadan; it embodies it. The Kavkaz Center, a website operated by Chechen jihadists, explained in a 2010 article that the idea of Ramadan as a time for warfare against infidels went back to Muhammad’s time: “The month of Ramadan in the life of the Prophet (pbuh) and the righteous ancestors was a month of forthcoming. The greatest battles during the lifetime of the Prophet (pbuh) occurred in this blessed month, the month of jihad, zeal and enthusiasm.”","Causal_Oversimplification,Name_Calling-Labeling,Repetition"
759468687,14,"Trump was, unfortunately, following the example of his two immediate predecessors when he claimed that “Ramadan reminds us of the richness Muslims add to the religious tapestry of American life,” and was severely misleading the American people. Ironically, even in doing this he is likely to fail to satisfy Muslims, or anyone. After all, after the Trump White House issued a similar statement last year, the Washington Post ran a lengthy piece in which several Muslims explained why the statement was unsatisfactory to them. Shadi Hamid of the Qatar-funded Brookings Institution declared: “Trump has so rarely recognized that American Muslims even exist, but this offers apparent proof that he is aware of our existence. Great! Putting all that context aside, it’s offensive and pretty much terrible.”","Appeal_to_Hypocrisy,Flag_Waving,Loaded_Language,Repetition"
759468687,15,"Why? Because Trump had the temerity to mention jihad terrorism. Hamid continued: “We, as American Muslims, shouldn’t be defined solely in our relationship to bad things that we have nothing to do with. We’re also normal people who happen to be Muslim and to see us and our history in America so narrowly is plain out offensive.”",Loaded_Language
759468687,16,"What is actually offensive is that Hamid would try in this way to absolve the Muslim community of any responsibility to root out jihad terrorist from its midst. There is certain to be more jihad terrorism during this Ramadan, and some of it may be committed by Muslims in the U.S. Hamid, if he cared about this, would be confronting honestly the teachings of Islam that make Ramadan the month of jihad, and working to reform them.",Appeal_to_Hypocrisy
759468687,17,"Meanwhile, it would be dangerous, suicidal folly for Infidels to pretend that Ramadan is not the month of jihad. And as our Ramadan willful blindness continues, more Infidels will die.","Appeal_to_Fear-Prejudice,Loaded_Language,Name_Calling-Labeling"
759478604,1,A Sister Speaks: ‘Cor Orans is the Death-Knell of Carmel’,Loaded_Language
759478604,4,"The Vatican presents a choice: the world, or Christ.",False_Dilemma-No_Choice
759478604,8,"Writing to me in English, by way of introductory comments in their longer analysis of the document that will be forthcoming, Sister T, fully professed and a senior member of the monastery’s council, said, “The Cor Orans document is the death-knell of Carmel. It signals the end of the contemplative monastic life. Not only does it destroy the autonomy of the Monasteries, something Our Holy Mother St. Teresa was extremely insistent about, but it also removes the Superior, dissolves her authority and power, removes the financial independence of each Monastery, and destroys the specificity of each charism.",Loaded_Language
759478604,9,“This is a disaster. Especially for Carmel.”,Loaded_Language
759478604,10,"I contrast this frightening comment with those coming from the man immediately responsible for “Cor orans,” Cardinal João Braz de Aviz, the Brazilian prefect of the Congregation for Institutes of Consecrated Life and Societies of Apostolic Life in a speech to religious formation directors in 2015, in which he laid out pretty clearly what was coming in this piece of legislation, 3 years later. In fact, as the National Catholic Reporter piece said, the meeting itself was “unprecedented,” 1200 formators of religious life gathered by the Congregation for Religious in order to hear the new marching orders.",Loaded_Language
759478604,12,"“Do not distance yourself from the great lines of the Second Vatican Council.” “In fact, those that are distancing themselves from the council to make another path are killing themselves – sooner or later, they will die. They will not have sense. They will be outside the church. We need to build, using the Gospel and the Council as a departure point.”","Appeal_to_Fear-Prejudice,False_Dilemma-No_Choice"
759478604,16,"Not the charism of the order, nor the rule, nor the Patristic tradition, nor the Doctors, nor the mystics, nor any of the 2000-year-old tradition of religious life, from the Desert Fathers to the giants of the Tridentine period; just Vatican II. And only, apparently, a single “interpretation” of it, if we are to judge by the soap and oil Braz de Aviz poured on the ruffled feathers of the Leadership Conference of Women Religious – the most virulently anti-Catholic organisation of “Catholic” religious in the world – and by his vicious persecution of the Franciscans of the Immaculate.",Exaggeration-Minimisation
759478604,19,"“The Prologue set this choice before us, the world or Our Lord, as mutually exclusive alternatives; we cannot remain neutral, but must belong wholly to the one or wholly to the other.”",False_Dilemma-No_Choice
759478604,28,"“To have a federal president who can decide to take the novices away, or take all our finances, or tell the Holy See we’re no longer ‘viable’ – this is a disaster. St. Teresa specifically set up the monasteries so that none of this would take place. And now it’s going to be done to us.”",Loaded_Language
759478604,29,"She points to the extended length of formation for new nuns - previously six years for Carmelites and under Cor orans now nine years, as absurd, saying it will tend to impede new vocations.",Loaded_Language
759478604,31,"Another requirement will be for a “religious assistant,” a priest monitoring the monastery in addition to a chaplain, to be assigned by the federation. Sister writes that this was rejected “years ago” by Carmelite monasteries as undue interference. The religious assistant will have unprecedented powers. Article 23 states, for instance, “In discerning the foundation of a new monastery on the part of a single monastery, the Federal President and the religious assistant intervene to help the superior of the founding monastery. The discernment on the foundation of a new monastery by the Federation is made within the framework of the Federal Assembly.”",Loaded_Language
759478604,32,"“One other thing that is very striking to me is the complete loss of our rights. There are no options in this document, no choices, no recourse. It’s all being done to us. In this day and age, when Pope Francis is proclaiming, if not Liberty, Equality, and Fraternity, then at least license and ‘choice’ for all, plus the ‘rights’ of women, here our rights are completely taken away.”",Loaded_Language
759478604,34,"Sister writes, “Cloistered nuns have a very full horarium that does not allow for a lot of other things. We already have to deal with the million unexpected things that come up each day. I have no idea how we are going to implement all these ridiculous plans of ‘on-going formation’. Can they not comprehend that simply faithfully living our daily life provides plenty of on-going formation.”",Loaded_Language
759478604,38,"In other words, it is the “intense and fruitful path” of the last few decades of the Church since Vatican II that all monasteries of cloistered, contemplative nuns must now take. Anyone who imagines that this document’s authors will allow leeway, that there will be dispensations forthcoming for traditional or “conservative” communities from timid and cowed Vatican bodies like Ecclesia Dei, has failed to pay attention.",Repetition
